LNEC Test File eXtractor

File: sineSweep_A=4_f=10e-4to40_CosTaper5percent_0.drv

Created in: 2026-01-07 17:30:06.402507

Number of channels: 3

Name:	PosA1T	PosA2V	PosA3L
Type:			
Unit:	m	m	m
No. of Samples:	7192	7192	7192
Time step [s]:	0.005	0.005	0.005
Trigger date:	1970-01-01	1970-01-01	1970-01-01
Trigger time:	00:00:00.000000	00:00:00.000000	00:00:00.000000
Duration [s]:	35.955	35.955	35.955
Data:
PosA1T	PosA2V	PosA3L
-0.00028369135258839894	-0.00028369135258839894	-0.00028369135258839894
-0.0024138180530927926	-0.0024138180530927926	-0.0024138180530927926
-0.003763061057142939	-0.003763061057142939	-0.003763061057142939
-0.003893432135431689	-0.003893432135431689	-0.003893432135431689
-0.0027618404727568625	-0.0027618404727568625	-0.0027618404727568625
-0.0007340086819958893	-0.0007340086819958893	-0.0007340086819958893
0.001532592611698413	0.001532592611698413	0.001532592611698413
0.0033020015815443263	0.0033020015815443263	0.0033020015815443263
0.003999022983256652	0.003999022983256652	0.003999022983256652
0.0033961177813201936	0.0033961177813201936	0.0033961177813201936
0.0016882322416779604	0.0016882322416779604	0.0016882322416779604
-0.0005697020608566966	-0.0005697020608566966	-0.0005697020608566966
-0.002642577791588221	-0.002642577791588221	-0.002642577791588221
-0.003854979991554389	-0.003854979991554389	-0.003854979991554389
-0.0038105464030739533	-0.0038105464030739533	-0.0038105464030739533
-0.00252294889952551	-0.00252294889952551	-0.00252294889952551
-0.00041137688432063937	-0.00041137688432063937	-0.00041137688432063937
0.0018352048804978626	0.0018352048804978626	0.0018352048804978626
0.0034825435523206014	0.0034825435523206014	0.0034825435523206014
0.003991332554481192	0.003991332554481192	0.003991332554481192
0.003194335578687886	0.003194335578687886	0.003194335578687886
0.001351196148835976	0.001351196148835976	0.001351196148835976
-0.0009350584628400576	-0.0009350584628400576	-0.0009350584628400576
-0.0029155269779680393	-0.0029155269779680393	-0.0029155269779680393
-0.003940062989276542	-0.003940062989276542	-0.003940062989276542
-0.0036719966148176506	-0.0036719966148176506	-0.0036719966148176506
-0.00219799776618782	-0.00219799776618782	-0.00219799776618782
-1.3427532607965368e-06	-1.3427532607965368e-06	-1.3427532607965368e-06
0.002196166751752389	0.002196166751752389	0.002196166751752389
0.0036719966548525683	0.0036719966548525683	0.0036719966548525683
0.003939574748119366	0.003939574748119366	0.003939574748119366
0.0029096676436978436	0.0029096676436978436	0.0029096676436978436
0.000920776278006263	0.000920776278006263	0.000920776278006263
-0.0013721922000610451	-0.0013721922000610451	-0.0013721922000610451
-0.003213134364548538	-0.003213134364548538	-0.003213134364548538
-0.003993895990704761	-0.003993895990704761	-0.003993895990704761
-0.0034556880467205855	-0.0034556880467205855	-0.0034556880467205855
-0.001775268324133567	-0.001775268324133567	-0.001775268324133567
0.0004925536725409671	0.0004925536725409671	0.0004925536725409671
0.0025981442431427023	0.0025981442431427023	0.0025981442431427023
0.0038439937047672207	0.0038439937047672207	0.0038439937047672207
0.0038168940986060764	0.0038168940986060764	0.0038168940986060764
0.0025246579237327518	0.0025246579237327518	0.0025246579237327518
0.00039477536382440446	0.00039477536382440446	0.00039477536382440446
-0.0018665769070549015	-0.0018665769070549015	-0.0018665769070549015
-0.0035089106966586896	-0.0035089106966586896	-0.0035089106966586896
-0.003985961421333255	-0.003985961421333255	-0.003985961421333255
-0.003138061131264286	-0.003138061131264286	-0.003138061131264286
-0.0012462156525011293	-0.0012462156525011293	-0.0012462156525011293
0.001060790909838844	0.001060790909838844	0.001060790909838844
0.0030152584514878894	0.0030152584514878894	0.0030152584514878894
0.003965575721598303	0.003965575721598303	0.003965575721598303
0.0035941158047137827	0.0035941158047137827	0.0035941158047137827
0.0020235593503476206	0.0020235593503476206	0.0020235593503476206
-0.00022265620357681174	-0.00022265620357681174	-0.00022265620357681174
-0.0023951412974952463	-0.0023951412974952463	-0.0023951412974952463
-0.0037679438690638657	-0.0037679438690638657	-0.0037679438690638657
-0.003881225105629372	-0.003881225105629372	-0.003881225105629372
-0.002696166652420395	-0.002696166652420395	-0.002696166652420395
-0.0006082762750320197	-0.0006082762750320197	-0.0006082762750320197
0.001683837710949126	0.001683837710949126	0.001683837710949126
0.003412353130957276	0.003412353130957276	0.003412353130957276
0.003997069858488282	0.003997069858488282	0.003997069858488282
0.0032408443622347163	0.0032408443622347163	0.0032408443622347163
0.0013964842294025737	0.0013964842294025737	0.0013964842294025737
-0.0009173582696266973	-0.0009173582696266973	-0.0009173582696266973
-0.0029235836176375687	-0.0029235836176375687	-0.0029235836176375687
-0.0039471430665618855	-0.0039471430665618855	-0.0039471430665618855
-0.003642821813590112	-0.003642821813590112	-0.003642821813590112
-0.002112060276379505	-0.002112060276379505	-0.002112060276379505
0.000130615238902255	0.000130615238902255	0.000130615238902255
0.002329833728087765	0.002329833728087765	0.002329833728087765
0.003743896060388218	0.003743896060388218	0.003743896060388218
0.0038950190893409075	0.0038950190893409075	0.0038950190893409075
0.002730956727391916	0.002730956727391916	0.002730956727391916
0.0006440429123877266	0.0006440429123877266	0.0006440429123877266
-0.001661132595481899	-0.001661132595481899	-0.001661132595481899
-0.003405028873040968	-0.003405028873040968	-0.003405028873040968
-0.003997069818453364	-0.003997069818453364	-0.003997069818453364
-0.0032358394399808485	-0.0032358394399808485	-0.0032358394399808485
-0.0013780515743661574	-0.0013780515743661574	-0.0013780515743661574
0.000947387602975315	0.000947387602975315	0.000947387602975315
0.002952026037111885	0.002952026037111885	0.002952026037111885
0.003955443886862379	0.003955443886862379	0.003955443886862379
0.003615722247463885	0.003615722247463885	0.003615722247463885
0.0020474851287601626	0.0020474851287601626	0.0020474851287601626
-0.00021728511046379206	-0.00021728511046379206	-0.00021728511046379206
-0.002408813170873842	-0.002408813170873842	-0.002408813170873842
-0.003780883320654322	-0.003780883320654322	-0.003780883320654322
-0.0038658442480784517	-0.0038658442480784517	-0.0038658442480784517
-0.002633422519236483	-0.002633422519236483	-0.002633422519236483
-0.000502807537539997	-0.000502807537539997	-0.000502807537539997
0.0017998044940711418	0.0017998044940711418	0.0017998044940711418
0.0034887691375197834	0.0034887691375197834	0.0034887691375197834
0.003986571812858288	0.003986571812858288	0.003986571812858288
0.00312219203255619	0.00312219203255619	0.00312219203255619
0.0011900633554453857	0.0011900633554453857	0.0011900633554453857
-0.0011497801170628212	-0.0011497801170628212	-0.0011497801170628212
-0.0030965572299364065	-0.0030965572299364065	-0.0030965572299364065
-0.0039832758747767455	-0.0039832758747767455	-0.0039832758747767455
-0.003505126517419971	-0.003505126517419971	-0.003505126517419971
-0.0018248288651309759	-0.0018248288651309759	-0.0018248288651309759
0.00048193355661295097	0.00048193355661295097	0.00048193355661295097
0.002623901076025592	0.002623901076025592	0.002623901076025592
0.00386511186632523	0.00386511186632523	0.00386511186632523
0.0037781978141327296	0.0037781978141327296	0.0037781978141327296
0.0023920895800795838	0.0023920895800795838	0.0023920895800795838
0.00018249511556210412	0.00018249511556210412	0.00018249511556210412
-0.0020904538336294033	-0.0020904538336294033	-0.0020904538336294033
-0.0036439204462723205	-0.0036439204462723205	-0.0036439204462723205
-0.003941771973448866	-0.003941771973448866	-0.003941771973448866
-0.002880370732137365	-0.002880370732137365	-0.002880370732137365
-0.0008248289837251311	-0.0008248289837251311	-0.0008248289837251311
0.0015161131214652846	0.0015161131214652846	0.0015161131214652846
0.003333861929328375	0.003333861929328375	0.003333861929328375
0.003999755405044792	0.003999755405044792	0.003999755405044792
0.003282470333860619	0.003282470333860619	0.003282470333860619
0.0014291990692727843	0.0014291990692727843	0.0014291990692727843
-0.0009194334646930913	-0.0009194334646930913	-0.0009194334646930913
-0.0029500728723085975	-0.0029500728723085975	-0.0029500728723085975
-0.003958739744874087	-0.003958739744874087	-0.003958739744874087
-0.003594604045870958	-0.003594604045870958	-0.003594604045870958
-0.00198303197136901	-0.00198303197136901	-0.00198303197136901
0.0003176269354737582	0.0003176269354737582	0.0003176269354737582
0.002508422574095669	0.002508422574095669	0.002508422574095669
0.0038278804254281615	0.0038278804254281615	0.0038278804254281615
0.00381628374711596	0.00381628374711596	0.00381628374711596
0.0024765622263116208	0.0024765622263116208	0.0024765622263116208
0.0002741699093775081	0.0002741699093775081	0.0002741699093775081
-0.0020242917321008427	-0.0020242917321008427	-0.0020242917321008427
-0.003617675332197338	-0.003617675332197338	-0.003617675332197338
-0.003949706542820372	-0.003949706542820372	-0.003949706542820372
-0.002903319948165722	-0.002903319948165722	-0.002903319948165722
-0.0008427733175345377	-0.0008427733175345377	-0.0008427733175345377
0.0015126951531206356	0.0015126951531206356	0.0015126951531206356
0.00333984337393151	0.00333984337393151	0.00333984337393151
0.0039993891941507214	0.0039993891941507214	0.0039993891941507214
0.0032592769772362153	0.0032592769772362153	0.0032592769772362153
0.0013776854035070047	0.0013776854035070047	0.0013776854035070047
-0.0009870604097979299	-0.0009870604097979299	-0.0009870604097979299
-0.003006469349995304	-0.003006469349995304	-0.003006469349995304
-0.003971679196464544	-0.003971679196464544	-0.003971679196464544
-0.0035433345207012247	-0.0035433345207012247	-0.0035433345207012247
-0.0018704831565916431	-0.0018704831565916431	-0.0018704831565916431
0.0004599609029687796	0.0004599609029687796	0.0004599609029687796
0.002629394239436635	0.002629394239436635	0.002629394239436635
0.0038743892089749916	0.0038743892089749916	0.0038743892089749916
0.003756103090190535	0.003756103090190535	0.003756103090190535
0.002315063222026961	0.002315063222026961	0.002315063222026961
5.786134128044305e-05	5.786134128044305e-05	5.786134128044305e-05
-0.0022202145604280376	-0.0022202145604280376	-0.0022202145604280376
-0.003715697781509947	-0.003715697781509947	-0.003715697781509947
-0.0039001460018229634	-0.0039001460018229634	-0.0039001460018229634
-0.0027072750495405035	-0.0027072750495405035	-0.0027072750495405035
-0.0005574950310543792	-0.0005574950310543792	-0.0005574950310543792
0.0017899167999312646	0.0017899167999312646	0.0017899167999312646
0.0035047603465608195	0.0035047603465608195	0.0035047603465608195
0.0039794917355729445	0.0039794917355729445	0.0039794917355729445
0.003045165674503567	0.003045165674503567	0.003045165674503567
0.001031494038313282	0.001031494038313282	0.001031494038313282
-0.0013483884919465261	-0.0013483884919465261	-0.0013483884919465261
-0.0032504878757436293	-0.0032504878757436293	-0.0032504878757436293
-0.003999389154115804	-0.003999389154115804	-0.003999389154115804
-0.0033282466555843914	-0.0033282466555843914	-0.0033282466555843914
-0.001474242969208419	-0.001474242969208419	-0.001474242969208419
0.0009044188580711576	0.0009044188580711576	0.0009044188580711576
0.0029619137312517623	0.0029619137312517623	0.0029619137312517623
0.003965697791896325	0.003965697791896325	0.003965697791896325
0.0035573726450088073	0.0035573726450088073	0.0035573726450088073
0.0018814695234486455	0.0018814695234486455	0.0018814695234486455
-0.00046569816694095196	-0.00046569816694095196	-0.00046569816694095196
-0.002647338533211125	-0.002647338533211125	-0.002647338533211125
-0.00388464307397402	-0.00388464307397402	-0.00388464307397402
-0.0037348628182995855	-0.0037348628182995855	-0.0037348628182995855
-0.002250610064635808	-0.002250610064635808	-0.002250610064635808
3.869630449080467e-05	3.869630449080467e-05	3.869630449080467e-05
0.002314697011132891	0.002314697011132891	0.002314697011132891
0.00376281695658181	0.00376281695658181	0.00376281695658181
0.003863769093046975	0.003863769093046975	0.003863769093046975
0.0025801999093332958	0.0025801999093332958	0.0025801999093332958
0.0003713378666039549	0.0003713378666039549	0.0003713378666039549
-0.001971313222758785	-0.001971313222758785	-0.001971313222758785
-0.003607055216269322	-0.003607055216269322	-0.003607055216269322
-0.0039478754883500245	-0.0039478754883500245	-0.0039478754883500245
-0.002870116827103418	-0.002870116827103418	-0.002870116827103418
-0.0007602537960708719	-0.0007602537960708719	-0.0007602537960708719
0.001623534983725678	0.001623534983725678	0.001623534983725678
0.0034235835983754083	0.0034235835983754083	0.0034235835983754083
0.003991332554481192	0.003991332554481192	0.003991332554481192
0.0031209713295759587	0.0031209713295759587	0.0031209713295759587
0.00112524402719508	0.00112524402719508	0.00112524402719508
-0.0012768552973049458	-0.0012768552973049458	-0.0012768552973049458
-0.003218749598257604	-0.003218749598257604	-0.003218749598257604
-0.003998778802625689	-0.003998778802625689	-0.003998778802625689
-0.003334106029889504	-0.003334106029889504	-0.003334106029889504
-0.0014639890641744721	-0.0014639890641744721	-0.0014639890641744721
0.0009362792058552061	0.0009362792058552061	0.0009362792058552061
0.0029981686097646453	0.0029981686097646453	0.0029981686097646453
0.003974853064248064	0.003974853064248064	0.003974853064248064
0.0035117183535481405	0.0035117183535481405	0.0035117183535481405
0.0017752683641684838	0.0017752683641684838	0.0017752683641684838
-0.0006054686581774866	-0.0006054686581774866	-0.0006054686581774866
-0.002767089495571859	-0.002767089495571859	-0.002767089495571859
-0.003924437991129575	-0.003924437991129575	-0.003924437991129575
-0.0036562495463726614	-0.0036562495463726614	-0.0036562495463726614
-0.002058837626441401	-0.002058837626441401	-0.002058837626441401
0.00028784178275610364	0.00028784178275610364	0.00028784178275610364
0.002530273157441818	0.002530273157441818	0.002530273157441818
0.0038519282741387275	0.0038519282741387275	0.0038519282741387275
0.003770629455655293	0.003770629455655293	0.003770629455655293
0.002314697011132891	0.002314697011132891	0.002314697011132891
1.4160174588146613e-05	1.4160174588146613e-05	1.4160174588146613e-05
-0.002292113965963687	-0.002292113965963687	-0.002292113965963687
-0.0037619624244607302	-0.0037619624244607302	-0.0037619624244607302
-0.0038579096787069453	-0.0038579096787069453	-0.0038579096787069453
-0.0025435787798914265	-0.0025435787798914265	-0.0025435787798914265
-0.0002987059992452494	-0.0002987059992452494	-0.0002987059992452494
0.002056152119919808	0.002056152119919808	0.002056152119919808
0.003658568922070019	0.003658568922070019	0.003658568922070019
0.003921264203415891	0.003921264203415891	0.003921264203415891
0.0027465817255388826	0.0027465817255388826	0.0027465817255388826
0.0005643310077785937	0.0005643310077785937	0.0005643310077785937
-0.0018255612869191148	-0.0018255612869191148	-0.0018255612869191148
-0.003545653856363665	-0.003545653856363665	-0.003545653856363665
-0.003963866697391061	-0.003963866697391061	-0.003963866697391061
-0.0029251705315118696	-0.0029251705315118696	-0.0029251705315118696
-0.0008104246885583964	-0.0008104246885583964	-0.0008104246885583964
0.0016030271736577847	0.0016030271736577847	0.0016030271736577847
0.003426879496422034	0.003426879496422034	0.003426879496422034
0.003988769078222706	0.003988769078222706	0.003988769078222706
0.003080810201526334	0.003080810201526334	0.003080810201526334
0.0010364989205322323	0.0010364989205322323	0.0010364989205322323
-0.0013907468853605676	-0.0013907468853605676	-0.0013907468853605676
-0.0033051753692580114	-0.0033051753692580114	-0.0033051753692580114
-0.003999267083817782	-0.003999267083817782	-0.003999267083817782
-0.0032154537002109782	-0.0032154537002109782	-0.0032154537002109782
-0.0012424314732624106	-0.0012424314732624106	-0.0012424314732624106
0.0011907957772335246	0.0011907957772335246	0.0011907957772335246
0.00318371546275987	0.00318371546275987	0.00318371546275987
0.0039979243505744435	0.0039979243505744435	0.0039979243505744435
0.003330810171877796	0.003330810171877796	0.003330810171877796
0.0014284666474846453	0.0014284666474846453	0.0014284666474846453
-0.0010042723218191974	-0.0010042723218191974	-0.0010042723218191974
-0.0030649410227484046	-0.0030649410227484046	-0.0030649410227484046
-0.003987670405505579	-0.003987670405505579	-0.003987670405505579
-0.003428832581155487	-0.003428832581155487	-0.003428832581155487
-0.0015950925642513616	-0.0015950925642513616	-0.0015950925642513616
0.000832641522833531	0.000832641522833531	0.000832641522833531
0.0029509274044296767	0.0029509274044296767	0.0029509274044296767
0.003970824744413299	0.003970824744413299	0.003970824744413299
0.0035113521426540706	0.0035113521426540706	0.0035113521426540706
0.0017426755945962962	0.0017426755945962962	0.0017426755945962962
-0.0006765135716269742	-0.0006765135716269742	-0.0006765135716269742
-0.0028437496427304127	-0.0028437496427304127	-0.0028437496427304127
-0.003949584472522349	-0.003949584472522349	-0.003949584472522349
-0.0035800776804062002	-0.0035800776804062002	-0.0035800776804062002
-0.0018719480001679212	-0.0018719480001679212	-0.0018719480001679212
0.0005366210501273331	0.0005366210501273331	0.0005366210501273331
0.002744994811664581	0.002744994811664581	0.002744994811664581
0.003926147015336817	0.003926147015336817	0.003926147015336817
0.0036364741981278243	0.0036364741981278243	0.0036364741981278243
0.001983764433192066	0.001983764433192066	0.001983764433192066
-0.0004134520793870333	-0.0004134520793870333	-0.0004134520793870333
-0.0026561275946687937	-0.0026561275946687937	-0.0026561275946687937
-0.003901977056293311	-0.003901977056293311	-0.003901977056293311
-0.0036823725901496203	-0.0036823725901496203	-0.0036823725901496203
-0.0020784909444231323	-0.0020784909444231323	-0.0020784909444231323
0.00030737303043981153	0.00030737303043981153	0.00030737303043981153
0.002578246784564925	0.002578246784564925	0.002578246784564925
0.0038789058100018488	0.0038789058100018488	0.0038789058100018488
0.003718749578995444	0.003718749578995444	0.003718749578995444
0.002157104256384973	0.002157104256384973	0.002157104256384973
-0.0002185058134440238	-0.0002185058134440238	-0.0002185058134440238
-0.002512206713299471	-0.002512206713299471	-0.002512206713299471
-0.0038580317490049683	-0.0038580317490049683	-0.0038580317490049683
-0.003747069848101903	-0.003747069848101903	-0.003747069848101903
-0.0022199704198319916	-0.0022199704198319916	-0.0022199704198319916
0.00014697265883736036	0.00014697265883736036	0.00014697265883736036
0.0024588620330982607	0.0024588620330982607	0.0024588620330982607
0.0038404536661245485	0.0038404536661245485	0.0038404536661245485
0.0037679439090987834	0.0037679439090987834	0.0037679439090987834
0.0022675778760959464	0.0022675778760959464	0.0022675778760959464
-9.289547677817735e-05	-9.289547677817735e-05	-9.289547677817735e-05
-0.0024187008650137193	-0.0024187008650137193	-0.0024187008650137193
-0.003827025893307082	-0.003827025893307082	-0.003827025893307082
-0.003782470234528623	-0.003782470234528623	-0.003782470234528623
-0.0023005368165272865	-0.0023005368165272865	-0.0023005368165272865
5.615235710811861e-05	5.615235710811861e-05	5.615235710811861e-05
0.0023922116503776077	0.0023922116503776077	0.0023922116503776077
0.0038183589421823543	0.0038183589421823543	0.0038183589421823543
0.00379089312512714	0.00379089312512714	0.00379089312512714
0.002319091541861726	0.002319091541861726	0.002319091541861726
-3.6987280283563465e-05	-3.6987280283563465e-05	-3.6987280283563465e-05
-0.0023796383696463035	-0.0023796383696463035	-0.0023796383696463035
-0.0038146967932067414	-0.0038146967932067414	-0.0038146967932067414
-0.003793578631648732	-0.003793578631648732	-0.003793578631648732
-0.00232336396225762	-0.00232336396225762	-0.00232336396225762
3.527833614615578e-05	3.527833614615578e-05	3.527833614615578e-05
0.0023809811829594756	0.0023809811829594756	0.0023809811829594756
0.00381628374711596	0.00381628374711596	0.00381628374711596
0.0037907710548291166	0.0037907710548291166	0.0037907710548291166
0.0023133542378546363	0.0023133542378546363	0.0023133542378546363
-5.102536455622852e-05	-5.102536455622852e-05	-5.102536455622852e-05
-0.0023964840707735016	-0.0023964840707735016	-0.0023964840707735016
-0.0038229975734723172	-0.0038229975734723172	-0.0038229975734723172
-0.0037823481642306	-0.0037823481642306	-0.0037823481642306
-0.002289062208513108	-0.002289062208513108	-0.002289062208513108
8.422852565344873e-05	8.422852565344873e-05	8.422852565344873e-05
0.00242578098233398	0.00242578098233398	0.00242578098233398
0.0038345942918194364	0.0038345942918194364	0.0038345942918194364
0.0037679439090987834	0.0037679439090987834	0.0037679439090987834
0.002250121823478632	0.002250121823478632	0.002250121823478632
-0.00013500972959617252	-0.00013500972959617252	-0.00013500972959617252
-0.0024686276169051976	-0.0024686276169051976	-0.0024686276169051976
-0.003850707531123578	-0.003850707531123578	-0.003850707531123578
-0.0037469477778038795	-0.0037469477778038795	-0.0037469477778038795
-0.0021964108523135186	-0.0021964108523135186	-0.0021964108523135186
0.00020312499592802058	0.00020312499592802058	0.00020312499592802058
0.0025246579237327518	0.0025246579237327518	0.0025246579237327518
0.0038703608891402265	0.0038703608891402265	0.0038703608891402265
0.003718749578995444	0.003718749578995444	0.003718749578995444
0.0021273191036673186	0.0021273191036673186	0.0021273191036673186
-0.00028857416450932597	-0.00028857416450932597	-0.00028857416450932597
-0.0025931393208888354	-0.0025931393208888354	-0.0025931393208888354
-0.00389269971364355	-0.00389269971364355	-0.00389269971364355
-0.0036822505198515973	-0.0036822505198515973	-0.0036822505198515973
-0.0020422360659102493	-0.0020422360659102493	-0.0020422360659102493
0.0003913573954797555	0.0003913573954797555	0.0003913573954797555
0.0026733395467249776	0.0026733395467249776	0.0026733395467249776
0.003916503461792986	0.003916503461792986	0.003916503461792986
0.0036363521278298012	0.0036363521278298012	0.0036363521278298012
0.0019406736179898851	0.0019406736179898851	0.0019406736179898851
-0.0005111083178055729	-0.0005111083178055729	-0.0005111083178055729
-0.0027644039490153493	-0.0027644039490153493	-0.0027644039490153493
-0.0039404292001706115	-0.0039404292001706115	-0.0039404292001706115
-0.0035798335398101538	-0.0035798335398101538	-0.0035798335398101538
-0.0018220212482764429	-0.0018220212482764429	-0.0018220212482764429
0.0006477050213284218	0.0006477050213284218	0.0006477050213284218
0.002864989914621362	0.002864989914621362	0.002864989914621362
0.003962768104743769	0.003962768104743769	0.003962768104743769
0.003511108002058024	0.003511108002058024	0.003511108002058024
0.0016853025545254042	0.0016853025545254042	0.0016853025545254042
-0.0008006590647165426	-0.0008006590647165426	-0.0008006590647165426
-0.00297363243982707	-0.00297363243982707	-0.00297363243982707
-0.003981688960902444	-0.003981688960902444	-0.003981688960902444
-0.003428588440559441	-0.003428588440559441	-0.003428588440559441
-0.0015301511657030329	-0.0015301511657030329	-0.0015301511657030329
0.0009693602566194864	0.0009693602566194864	0.0009693602566194864
0.0030887447708978404	0.0030887447708978404	0.0030887447708978404
0.003994872593123864	0.003994872593123864	0.003994872593123864
0.0033304439609837264	0.0033304439609837264	0.0033304439609837264
0.0013557127498628335	0.0013557127498628335	0.0013557127498628335
-0.001153076015109447	-0.001153076015109447	-0.001153076015109447
-0.0032083736229256343	-0.0032083736229256343	-0.0032083736229256343
-0.003999999505605921	-0.003999999505605921	-0.003999999505605921
-0.0032149654190188857	-0.0032149654190188857	-0.0032149654190188857
-0.0011617430062690923	-0.0011617430062690923	-0.0011617430062690923
0.0013504637270478367	0.0013504637270478367	0.0013504637270478367
0.0033300777500896565	0.0033300777500896565	0.0033300777500896565
0.003994506382229795	0.003994506382229795	0.003994506382229795
0.0030803219203342416	0.0030803219203342416	0.0030803219203342416
0.0009476317435713613	0.0009476317435713613	0.0009476317435713613
-0.0015604245996127801	-0.0015604245996127801	-0.0015604245996127801
-0.0034514155862897743	-0.0034514155862897743	-0.0034514155862897743
-0.003975707516299308	-0.003975707516299308	-0.003975707516299308
-0.002924560180021754	-0.002924560180021754	-0.002924560180021754
-0.0007135008719279961	-0.0007135008719279961	-0.0007135008719279961
0.0017811277384735963	0.0017811277384735963	0.0017811277384735963
0.0035693355342150787	0.0035693355342150787	0.0035693355342150787
0.003940429240205529	0.003940429240205529	0.003940429240205529
0.0027458493037507436	0.0027458493037507436	0.0027458493037507436
0.0004594726217766869	0.0004594726217766869	0.0004594726217766869
-0.002010253647828178	-0.002010253647828178	-0.002010253647828178
-0.003680541535679273	-0.003680541535679273	-0.003680541535679273
-0.003885619636358206	-0.003885619636358206	-0.003885619636358206
-0.002542846358103288	-0.002542846358103288	-0.002542846358103288
-0.00018603511416985942	-0.00018603511416985942	-0.00018603511416985942
0.0022454831521537513	0.0022454831521537513	0.0022454831521537513
0.0037814937121793553	0.0037814937121793553	0.0037814937121793553
0.0038082271074464306	0.0038082271074464306	0.0038082271074464306
0.002313842519046729	0.002313842519046729	0.002313842519046729
-0.00010571285807061065	-0.00010571285807061065	-0.00010571285807061065
-0.002483520193264025	-0.002483520193264025	-0.002483520193264025
-0.003868285654038915	-0.003868285654038915	-0.003868285654038915
-0.0037049555952839075	-0.0037049555952839075	-0.0037049555952839075
-0.002057861064057216	-0.002057861064057216	-0.002057861064057216
0.00041430661150811235	0.00041430661150811235	0.00041430661150811235
0.0027208248926559927	0.0027208248926559927	0.0027208248926559927
0.0039366450609668105	0.0039366450609668105	0.0039366450609668105
0.0035727535025597275	0.0035727535025597275	0.0035727535025597275
0.0017741697314862753	0.0017741697314862753	0.0017741697314862753
-0.0007375487206385614	-0.0007375487206385614	-0.0007375487206385614
-0.0029533687703552232	-0.0029533687703552232	-0.0029533687703552232
-0.003982055171796514	-0.003982055171796514	-0.003982055171796514
-0.00340856891168364	-0.00340856891168364	-0.00340856891168364
-0.0014627683611942407	-0.0014627683611942407	-0.0014627683611942407
0.001072753799045115	0.001072753799045115	0.001072753799045115
0.0031765133151765027	0.0031765133151765027	0.0031765133151765027
0.003999877475342814	0.003999877475342814	0.003999877475342814
0.00320983850653683	0.00320983850653683	0.00320983850653683
0.0011239012539168251	0.0011239012539168251	0.0011239012539168251
-0.0014163816479454343	-0.0014163816479454343	-0.0014163816479454343
-0.0033848872738671447	-0.0033848872738671447	-0.0033848872738671447
-0.003985473140141162	-0.003985473140141162	-0.003985473140141162
-0.0029741207210191626	-0.0029741207210191626	-0.0029741207210191626
-0.0007589110227926169	-0.0007589110227926169	-0.0007589110227926169
0.0017640378967503517	0.0017640378967503517	0.0017640378967503517
0.0035729976431557735	0.0035729976431557735	0.0035729976431557735
0.003934081584708323	0.003934081584708323	0.003934081584708323
0.00269995087169403	0.00269995087169403	0.00269995087169403
0.0003698730230276768	0.0003698730230276768	0.0003698730230276768
-0.002110839573399273	-0.002110839573399273	-0.002110839573399273
-0.003734740748001562	-0.003734740748001562	-0.003734740748001562
-0.0038413081181757932	-0.0038413081181757932	-0.0038413081181757932
-0.0023859860251435085	-0.0023859860251435085	-0.0023859860251435085
4.028321836510593e-05	4.028321836510593e-05	4.028321836510593e-05
0.002450683323130708	0.002450683323130708	0.002450683323130708
0.003863647022748952	0.003863647022748952	0.003863647022748952
0.003702758369954408	0.003702758369954408	0.003702758369954408
0.0020324704821033123	0.0020324704821033123	0.0020324704821033123
-0.0004672850808152532	-0.0004672850808152532	-0.0004672850808152532
-0.0027768551194137132	-0.0027768551194137132	-0.0027768551194137132
-0.003953246581463045	-0.003953246581463045	-0.003953246581463045
-0.003515014211559848	-0.003515014211559848	-0.003515014211559848
-0.0016400144339238898	-0.0016400144339238898	-0.0016400144339238898
0.0009060057719454588	0.0009060057719454588	0.0009060057719454588
0.0030819088342085425	0.0030819088342085425	0.0030819088342085425
0.003996825717892235	0.003996825717892235	0.003996825717892235
0.003275024045681205	0.003275024045681205	0.003275024045681205
0.0012110594467053717	0.0012110594467053717	0.0012110594467053717
-0.0013499754058208272	-0.0013499754058208272	-0.0013499754058208272
-0.0033577876677059995	-0.0033577876677059995	-0.0033577876677059995
-0.003987914546101626	-0.003987914546101626	-0.003987914546101626
-0.0029808345874104375	-0.0029808345874104375	-0.0029808345874104375
-0.0007487791880566935	-0.0007487791880566935	-0.0007487791880566935
0.0017915037138055661	0.0017915037138055661	0.0017915037138055661
0.0035955806482900607	0.0035955806482900607	0.0035955806482900607
0.003920653851925774	0.003920653851925774	0.003920653851925774
0.0026317135750990755	0.0026317135750990755	0.0026317135750990755
0.0002585449112305418	0.0002585449112305418	0.0002585449112305418
-0.002221679404004316	-0.002221679404004316	-0.002221679404004316
-0.003786498554363388	-0.003786498554363388	-0.003786498554363388
-0.003789672382111991	-0.003789672382111991	-0.003789672382111991
-0.002228637410991637	-0.002228637410991637	-0.002228637410991637
0.00025305174781949894	0.00025305174781949894	0.00025305174781949894
0.00263073701271489	0.00263073701271489	0.00263073701271489
0.003921508344011937	0.003921508344011937	0.003921508344011937
0.003590697836369134	0.003590697836369134	0.003590697836369134
0.0017739255908902289	0.0017739255908902289	0.0017739255908902289
-0.0007777098486881857	-0.0007777098486881857	-0.0007777098486881857
-0.0030076900529755358	-0.0030076900529755358	-0.0030076900529755358
-0.003991698725340344	-0.003991698725340344	-0.003991698725340344
